0.000000000000000e+00	10	1.989100000000000e+30	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.285000000000001e+23	5.834400000000000e+10	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.787000000000000e+04	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	4.867000000000000e+24	1.077120000000000e+11	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.502000000000000e+04	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.972000000000000e+24	1.496000000000000e+11	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.978000000000000e+04	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.390000000000000e+23	2.273920000000000e+11	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	2.413000000000000e+04	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.898000000000000e+27	7.779200000000000e+11	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.307000000000000e+04	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.683000000000000e+26	1.433168000000000e+12	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	9.680000000000000e+03	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	8.681000000000001e+25	2.875312000000000e+12	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	6.800000000000000e+03	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	1.024000000000000e+26	4.495480000000000e+12	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	5.430000000000000e+03	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	7.342000000000000e+22	1.499844000000000e+11	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	3.080200000000000e+04	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	0.000000000000000e+00	
2.000000000000000e+06	10	1.989100000000000e+30	5.591869428911021e+05	2.773799988493728e+04	0.000000000000000e+00	5.543162231063691e-01	4.047012065189372e-02	0.000000000000000e+00	5.332054352944482e+23	7.514045962430761e+22	0.000000000000000e+00	3.285000000000001e+23	-3.600788565431851e+09	5.866969492260666e+10	0.000000000000000e+00	-4.744582358714776e+04	-2.570157987425142e+03	0.000000000000000e+00	7.713674746126685e+20	-1.259813750006894e+22	0.000000000000000e+00	4.867000000000000e+24	8.561407921278181e+10	6.517948206990346e+10	0.000000000000000e+00	-2.131775766755380e+04	2.782900908384298e+04	0.000000000000000e+00	-4.440124533625530e+22	-3.380083503197707e+22	0.000000000000000e+00	5.972000000000000e+24	1.378940439350038e+11	5.802588572045614e+10	0.000000000000000e+00	-1.156034712859088e+04	2.745329615801095e+04	0.000000000000000e+00	-3.251742645130232e+22	-1.388416457495143e+22	0.000000000000000e+00	6.390000000000000e+23	2.222765509471288e+11	4.789753922424280e+10	0.000000000000000e+00	-5.095823961482183e+03	2.358716088546182e+04	0.000000000000000e+00	-1.603723354703814e+21	-3.456005382586638e+20	0.000000000000000e+00	1.898000000000000e+27	7.774814381996896e+11	2.613508553936826e+10	0.000000000000000e+00	-4.384766739430970e+02	1.306262932183629e+04	0.000000000000000e+00	-4.159576910841964e+23	-1.398823813907012e+22	0.000000000000000e+00	5.683000000000000e+26	1.433038140820752e+12	1.935941998389540e+10	0.000000000000000e+00	-1.298441067950714e+02	9.679130066718741e+03	0.000000000000000e+00	-3.689283002594552e+22	-4.943775510533032e+20	0.000000000000000e+00	8.681000000000001e+25	2.875279793149129e+12	1.359994952847660e+10	0.000000000000000e+00	-3.220356727094203e+01	6.799924300287576e+03	0.000000000000000e+00	-1.397784859412550e+21	-6.571491338670658e+18	0.000000000000000e+00	1.024000000000000e+26	4.495466830031416e+12	1.085998945621472e+10	0.000000000000000e+00	-1.316864491098594e+01	5.429984185899423e+03	0.000000000000000e+00	-6.742332235338197e+20	-1.619364920855972e+18	0.000000000000000e+00	7.342000000000000e+22	1.381509354210866e+11	5.773793998131876e+10	0.000000000000000e+00	-1.080225077458085e+04	2.812014671839077e+04	0.000000000000000e+00	-5.318684337111556e+20	-2.091543266854564e+19	0.000000000000000e+00	
4.000000000000000e+06	10	1.989100000000000e+30	2.186979986938762e+06	1.988670473928041e+05	0.000000000000000e+00	1.064923663242216e+00	1.361204462559522e-01	0.000000000000000e+00	4.831694431568628e+23	1.082351415045192e+23	0.000000000000000e+00	3.285000000000001e+23	-5.892140736290880e+10	-5.487121267353040e+09	0.000000000000000e+00	4.401000039134869e+03	-4.698916199586209e+04	0.000000000000000e+00	1.239890573287625e+22	1.152669919707781e+21	0.000000000000000e+00	4.867000000000000e+24	2.830716171882152e+10	1.035177235729415e+11	0.000000000000000e+00	-3.394663557724285e+04	9.109564956553120e+03	0.000000000000000e+00	-1.479836968030374e+22	-5.411263663046501e+22	0.000000000000000e+00	5.972000000000000e+24	1.046108522555845e+11	1.069692068657222e+11	0.000000000000000e+00	-2.130595121007361e+04	2.083513854789904e+04	0.000000000000000e+00	-2.478700159855607e+22	-2.552423560262260e+22	0.000000000000000e+00	6.390000000000000e+23	2.071596638510125e+11	9.363942239839217e+10	0.000000000000000e+00	-9.964040715533682e+03	2.198238019303453e+04	0.000000000000000e+00	-1.495425588076079e+21	-6.760446235253401e+20	0.000000000000000e+00	1.898000000000000e+27	7.761663358524039e+11	5.224069094565894e+10	0.000000000000000e+00	-8.764580818934289e+02	1.304052410905787e+04	0.000000000000000e+00	-4.152528510764789e+23	-2.796210923088791e+22	0.000000000000000e+00	5.683000000000000e+26	1.432648614308812e+12	3.871535996517752e+10	0.000000000000000e+00	-2.596631613465549e+02	9.676520211012039e+03	0.000000000000000e+00	-3.688215467485305e+22	-9.887369143474727e+20	0.000000000000000e+00	8.681000000000001e+25	2.875183179796139e+12	2.719959622791384e+10	0.000000000000000e+00	-6.440637581892322e+01	6.799697186166756e+03	0.000000000000000e+00	-1.397735473305676e+21	-1.314362258434274e+19	0.000000000000000e+00	1.024000000000000e+26	4.495427322841179e+12	2.171991564962547e+10	0.000000000000000e+00	-2.633720804230201e+01	5.429936740324352e+03	0.000000000000000e+00	-6.742269450175969e+20	-3.238902419314308e+18	0.000000000000000e+00	7.342000000000000e+22	1.045643338732054e+11	1.065951735844601e+11	0.000000000000000e+00	-2.027904459784860e+04	2.067879409657058e+04	0.000000000000000e+00	-2.805838531478341e+20	-1.076658973750472e+20	0.000000000000000e+00	
6.000000000000000e+06	10	1.989100000000000e+30	4.789333631317460e+06	5.836067578743822e+05	0.000000000000000e+00	1.531475410907740e+00	2.500558068880862e-01	0.000000000000000e+00	4.476242858927099e+23	1.173961739987803e+23	0.000000000000000e+00	3.285000000000001e+23	7.431864577460404e+09	-5.823852425145157e+10	0.000000000000000e+00	4.714822715504464e+04	6.347354541423262e+03	0.000000000000000e+00	-1.598340566207650e+21	1.255012685883362e+22	0.000000000000000e+00	4.867000000000000e+24	-4.068895677386263e+10	9.893439790411394e+10	0.000000000000000e+00	-3.254718400400500e+04	-1.356072453748630e+04	0.000000000000000e+00	2.147464939935790e+22	-5.221558046977330e+22	0.000000000000000e+00	5.972000000000000e+24	5.495972028949973e+10	1.391723131786137e+11	0.000000000000000e+00	-2.770891262849720e+04	1.095769070453904e+04	0.000000000000000e+00	-1.318486532967740e+22	-3.304241513492527e+22	0.000000000000000e+00	6.390000000000000e+23	1.827168815525185e+11	1.351647896527306e+11	0.000000000000000e+00	-1.438676224175577e+04	1.938629685379810e+04	0.000000000000000e+00	-1.320078148879267e+21	-9.766950538656569e+20	0.000000000000000e+00	1.898000000000000e+27	7.739761783300800e+11	7.828736933750478e+10	0.000000000000000e+00	-1.313449597294305e+03	1.300370933543378e+04	0.000000000000000e+00	-4.140791133271896e+23	-4.190433926763222e+22	0.000000000000000e+00	5.683000000000000e+26	1.431999495600473e+12	5.806434041943676e+10	0.000000000000000e+00	-3.894321418197791e+02	9.672170794944403e+03	0.000000000000000e+00	-3.686437612670175e+22	-1.482957641943605e+21	0.000000000000000e+00	8.681000000000001e+25	2.875022162216473e+12	4.079863727016877e+10	0.000000000000000e+00	-9.660766782560118e+01	6.799318658469662e+03	0.000000000000000e+00	-1.397653220775800e+21	-1.971569540003181e+19	0.000000000000000e+00	1.024000000000000e+26	4.495361478674521e+12	3.257971531702871e+10	0.000000000000000e+00	-3.950560774735560e+01	5.429857662999826e+03	0.000000000000000e+00	-6.742164905373104e+20	-4.858456795995213e+18	0.000000000000000e+00	7.342000000000000e+22	5.463844044599444e+10	1.389806298044324e+11	0.000000000000000e+00	-2.716579789711492e+04	1.006335175290899e+04	0.000000000000000e+00	1.970791790118102e+19	-2.997391372778431e+20	0.000000000000000e+00	
8.000000000000000e+06	10	1.989100000000000e+30	8.292352506255227e+06	1.204813789012165e+06	0.000000000000000e+00	1.966083012212819e+00	3.725842540394024e-01	0.000000000000000e+00	4.149776660276828e+23	1.254695836625423e+23	0.000000000000000e+00	3.285000000000001e+23	5.730432713226250e+10	1.104547156076958e+10	0.000000000000000e+00	-8.994372744339114e+03	4.701173536297598e+04	0.000000000000000e+00	-1.257692008134648e+22	-2.422159391395791e+21	0.000000000000000e+00	4.867000000000000e+24	-9.262545838793832e+10	5.299104471974700e+10	0.000000000000000e+00	-1.747421294267718e+04	-3.072234295352660e+04	0.000000000000000e+00	4.924258986249063e+22	-2.817216321483142e+22	0.000000000000000e+00	5.972000000000000e+24	-3.290152007758308e+09	1.496024935027485e+11	0.000000000000000e+00	-2.977209085268413e+04	-6.374703356206071e+02	0.000000000000000e+00	5.865992536011470e+20	-3.533062050495399e+22	0.000000000000000e+00	6.390000000000000e+23	1.500419466192007e+11	1.705986588794640e+11	0.000000000000000e+00	-1.816518556734196e+04	1.591351362847757e+04	0.000000000000000e+00	-1.085208928068323e+21	-1.234159258584895e+21	0.000000000000000e+00	1.898000000000000e+27	7.709134391233191e+11	1.042457405188036e+11	0.000000000000000e+00	-1.748957802607950e+03	1.295222671023456e+04	0.000000000000000e+00	-4.124378363543472e+23	-5.579905552756166e+22	0.000000000000000e+00	5.683000000000000e+26	1.431090909826018e+12	7.740288279962057e+10	0.000000000000000e+00	-5.191260781919916e+02	9.666082435288110e+03	0.000000000000000e+00	-3.683951073918200e+22	-1.976966175162925e+21	0.000000000000000e+00	8.681000000000001e+25	2.874796744200221e+12	5.439676982985582e+10	0.000000000000000e+00	-1.288066866637456e+02	6.798788719184454e+03	0.000000000000000e+00	-1.397538149019621e+21	-2.628765257809306e+19	0.000000000000000e+00	1.024000000000000e+26	4.495269297939819e+12	4.343932519457158e+10	0.000000000000000e+00	-5.267376253743240e+01	5.429746953562282e+03	0.000000000000000e+00	-6.742018668436539e+20	-6.478031250892101e+18	0.000000000000000e+00	7.342000000000000e+22	-3.647022200878988e+09	1.497262346098419e+11	0.000000000000000e+00	-3.011212564301528e+04	-1.611916409021221e+03	0.000000000000000e+00	2.043609750327260e+20	-5.016939062225807e+20	0.000000000000000e+00	
1.000000000000000e+07	10	1.989100000000000e+30	1.262816734828002e+07	2.074233352706927e+06	0.000000000000000e+00	2.363025759125619e+00	4.943181565076971e-01	0.000000000000000e+00	3.760814307529095e+23	1.103841553573376e+23	0.000000000000000e+00	3.285000000000001e+23	-1.447303707220225e+10	5.704935456018378e+10	0.000000000000000e+00	-4.607194278280871e+04	-1.135602758362488e+04	0.000000000000000e+00	3.096283102537341e+21	-1.220174329426579e+22	0.000000000000000e+00	4.867000000000000e+24	-1.055472948723336e+11	-1.524275817393656e+10	0.000000000000000e+00	5.031601891353858e+03	-3.500669039385558e+04	0.000000000000000e+00	5.621728704205317e+22	8.115112974925056e+21	0.000000000000000e+00	5.972000000000000e+24	-6.102624852067319e+10	1.366364528511659e+11	0.000000000000000e+00	-2.718121568456366e+04	-1.213612136993150e+04	0.000000000000000e+00	1.436854172609936e+22	-3.212871691244409e+22	0.000000000000000e+00	6.390000000000000e+23	1.105998127945421e+11	1.983354672848158e+11	0.000000000000000e+00	-2.112827421032655e+04	1.171791907353769e+04	0.000000000000000e+00	-8.009787731236604e+20	-1.436815317158676e+21	0.000000000000000e+00	1.898000000000000e+27	7.669815769763763e+11	1.300865244149971e+11	0.000000000000000e+00	-2.182490939235254e+03	1.288613462806940e+04	0.000000000000000e+00	-4.103308241545744e+23	-6.963047549559402e+22	0.000000000000000e+00	5.683000000000000e+26	1.429923031995136e+12	9.672751005274963e+10	0.000000000000000e+00	-6.487200628089005e+02	9.658256009844821e+03	0.000000000000000e+00	-3.680757791576531e+22	-2.470688016835904e+21	0.000000000000000e+00	8.681000000000001e+25	2.874506931049581e+12	6.799369108689462e+10	0.000000000000000e+00	-1.610026766211170e+02	6.798107371608754e+03	0.000000000000000e+00	-1.397390293954671e+21	-3.285944155927662e+19	0.000000000000000e+00	1.024000000000000e+26	4.495150781208315e+12	5.429868201761345e+10	0.000000000000000e+00	-6.584159101621125e+01	5.429604611581939e+03	0.000000000000000e+00	-6.741830773763441e+20	-8.097630181000230e+18	0.000000000000000e+00	7.342000000000000e+22	-6.115518047250658e+10	1.369896903487929e+11	0.000000000000000e+00	-2.815701101762304e+04	-1.250805167649327e+04	0.000000000000000e+00	2.474115911951926e+20	-5.898722242238684e+20	0.000000000000000e+00	
1.200000000000000e+07	10	1.989100000000000e+30	1.772605697874664e+07	3.160511649149911e+06	0.000000000000000e+00	2.733720495249807e+00	5.847194970238500e-01	0.000000000000000e+00	3.697286990014683e+23	6.819393485176087e+22	0.000000000000000e+00	3.285000000000001e+23	-5.687566721734428e+10	-1.623308319058350e+10	0.000000000000000e+00	1.303930195840214e+04	-4.536950731876950e+04	0.000000000000000e+00	1.198039781596146e+22	3.416879118034836e+21	0.000000000000000e+00	4.867000000000000e+24	-7.394851190295477e+10	-7.705368008348409e+10	0.000000000000000e+00	2.539168243286288e+04	-2.454617461779269e+04	0.000000000000000e+00	3.922109565230904e+22	4.085390984848387e+22	0.000000000000000e+00	5.972000000000000e+24	-1.092191978775471e+11	1.023093812028891e+11	0.000000000000000e+00	-2.034827712496194e+04	-2.173687456019246e+04	0.000000000000000e+00	2.593175909974883e+22	-2.402454973008350e+22	0.000000000000000e+00	6.390000000000000e+23	6.616323601861130e+10	2.171115536603351e+11	0.000000000000000e+00	-2.314043656906471e+04	6.986332128409783e+03	0.000000000000000e+00	-4.798044726666231e+20	-1.575322886631303e+21	0.000000000000000e+00	1.898000000000000e+27	7.621850320629388e+11	1.557805743303914e+11	0.000000000000000e+00	-2.613559432804498e+03	1.280550805149292e+04	0.000000000000000e+00	-4.077604270920589e+23	-8.338293032354453e+22	0.000000000000000e+00	5.683000000000000e+26	1.428496086858422e+12	1.160347471444335e+11	0.000000000000000e+00	-7.781892657224348e+02	9.648692660025223e+03	0.000000000000000e+00	-3.676860260224405e+22	-2.964047555091305e+21	0.000000000000000e+00	8.681000000000001e+25	2.874152729577340e+12	8.158909822892586e+10	0.000000000000000e+00	-1.931948829965747e+02	6.797274620136163e+03	0.000000000000000e+00	-1.397209710550536e+21	-3.943101727489290e+19	0.000000000000000e+00	1.024000000000000e+26	4.495005929214017e+12	6.515772252054927e+10	0.000000000000000e+00	-7.900901187641369e+01	5.429430636519426e+03	0.000000000000000e+00	-6.741601284866242e+20	-9.717259937193521e+18	0.000000000000000e+00	7.342000000000000e+22	-1.090272811405660e+11	1.026435520731207e+11	0.000000000000000e+00	-2.123375722599682e+04	-2.124989658651566e+04	0.000000000000000e+00	2.182524365190874e+20	-4.687250457168721e+20	0.000000000000000e+00	
1.400000000000000e+07	10	1.989100000000000e+30	2.357554759910493e+07	4.387565484220513e+06	0.000000000000000e+00	3.122308975544579e+00	6.386138372449482e-01	0.000000000000000e+00	4.080601077688113e+23	4.659122719555808e+22	0.000000000000000e+00	3.285000000000001e+23	1.819787985636935e+10	-5.574220263348425e+10	0.000000000000000e+00	4.519136797396975e+04	1.506763843400215e+04	0.000000000000000e+00	-3.929670363144051e+21	1.206040751205118e+22	0.000000000000000e+00	4.867000000000000e+24	-1.125752914425057e+10	-1.065223720549583e+11	0.000000000000000e+00	3.500116096904666e+04	-3.881084068811132e+03	0.000000000000000e+00	5.934072845697712e+21	5.599149629716435e+22	0.000000000000000e+00	5.972000000000000e+24	-1.403347700921104e+11	5.199209822175742e+10	0.000000000000000e+00	-1.034121075596225e+04	-2.793474099922237e+04	0.000000000000000e+00	3.337752326542098e+22	-1.225008374260113e+22	0.000000000000000e+00	6.390000000000000e+23	1.873529692470000e+10	2.260633936895378e+11	0.000000000000000e+00	-2.410786284943678e+04	1.930646051320564e+03	0.000000000000000e+00	-1.358791693063799e+20	-1.643066521862320e+21	0.000000000000000e+00	1.898000000000000e+27	7.565292210360828e+11	1.812989099702843e+11	0.000000000000000e+00	-3.041676474301766e+03	1.271043839749789e+04	0.000000000000000e+00	-4.047295461771328e+23	-9.704086386869233e+22	0.000000000000000e+00	5.683000000000000e+26	1.426810348732177e+12	1.353211215916685e+11	0.000000000000000e+00	-9.075089543119134e+02	9.637393797056027e+03	0.000000000000000e+00	-3.672261517505735e+22	-3.456966984475054e+21	0.000000000000000e+00	8.681000000000001e+25	2.873734148104156e+12	9.518268845342487e+10	0.000000000000000e+00	-2.253825526318292e+02	6.796290470217093e+03	0.000000000000000e+00	-1.396996478592385e+21	-4.600233191909881e+19	0.000000000000000e+00	1.024000000000000e+26	4.494834742853262e+12	7.601638343656995e+10	0.000000000000000e+00	-9.217594397465442e+01	5.429225027710575e+03	0.000000000000000e+00	-6.741330307515740e+20	-1.133692668512111e+19	0.000000000000000e+00	7.342000000000000e+22	-1.399584819998071e+11	5.207534199241663e+10	0.000000000000000e+00	-1.055025958734557e+04	-2.693980306870702e+04	0.000000000000000e+00	2.171365140546180e+20	-1.948106285385471e+20	0.000000000000000e+00	
1.600000000000000e+07	10	1.989100000000000e+30	3.024530262585300e+07	5.716904343107747e+06	0.000000000000000e+00	3.553720393414521e+00	6.950785008303032e-01	0.000000000000000e+00	4.450933500198404e+23	7.173875492575073e+22	0.000000000000000e+00	3.285000000000001e+23	5.422268696525481e+10	2.169681492145642e+10	0.000000000000000e+00	-1.765936452755203e+04	4.446804029197423e+04	0.000000000000000e+00	-1.188290302505685e+22	-4.754017420102073e+21	0.000000000000000e+00	4.867000000000000e+24	5.617980032125125e+10	-9.161331358588808e+10	0.000000000000000e+00	3.001102137763103e+04	1.821567227914573e+04	0.000000000000000e+00	-2.923446821337347e+22	4.771096554251213e+22	0.000000000000000e+00	5.972000000000000e+24	-1.495104852543988e+11	-6.449973214889869e+09	0.000000000000000e+00	1.280087056076663e+03	-2.975956980979491e+04	0.000000000000000e+00	3.551416100929761e+22	1.407191352271028e+21	0.000000000000000e+00	6.390000000000000e+23	-2.953914529880556e+10	2.247688232880483e+11	0.000000000000000e+00	-2.398320663342139e+04	-3.221281437539661e+03	0.000000000000000e+00	2.154033869071548e+20	-1.636510716153874e+21	0.000000000000000e+00	1.898000000000000e+27	7.500205309067732e+11	2.066127502257654e+11	0.000000000000000e+00	-3.466358615744638e+03	1.260103341409752e+04	0.000000000000000e+00	-4.012416553934155e+23	-1.105888285802658e+23	0.000000000000000e+00	5.683000000000000e+26	1.424866141284727e+12	1.545831640113990e+11	0.000000000000000e+00	-1.036654512023915e+03	9.624361111760378e+03	0.000000000000000e+00	-3.666965075404768e+22	-3.949364897915253e+21	0.000000000000000e+00	8.681000000000001e+25	2.873251196455047e+12	1.087741589699644e+11	0.000000000000000e+00	-2.575649344728444e+02	6.795154928564013e+03	0.000000000000000e+00	-1.396750696209668e+21	-5.257332146950422e+19	0.000000000000000e+00	1.024000000000000e+26	4.494637223184564e+12	8.687460149743431e+10	0.000000000000000e+00	-1.053423064095204e+02	5.428987784394359e+03	0.000000000000000e+00	-6.741017973782636e+20	-1.295663380160190e+19	0.000000000000000e+00	7.342000000000000e+22	-1.492013486546397e+11	-6.677712659890368e+09	0.000000000000000e+00	1.886281747213745e+03	-2.893986487100757e+04	0.000000000000000e+00	2.766154634364006e+20	1.373397491742463e+20	0.000000000000000e+00	
1.800000000000000e+07	10	1.989100000000000e+30	3.780397147242156e+07	7.191804825254066e+06	0.000000000000000e+00	4.005560286663943e+00	7.856354493866370e-01	0.000000000000000e+00	4.497017757193813e+23	1.060640012832749e+23	0.000000000000000e+00	3.285000000000001e+23	-2.482517311360541e+10	5.343704498330384e+10	0.000000000000000e+00	-4.309574652208456e+04	-1.971155957864789e+04	0.000000000000000e+00	5.295980393438561e+21	-1.138553989410608e+22	0.000000000000000e+00	4.867000000000000e+24	1.004597390142909e+11	-3.884262982801537e+10	0.000000000000000e+00	1.270316061955098e+04	3.264970932867871e+04	0.000000000000000e+00	-5.197191658104854e+22	2.011103894785511e+22	0.000000000000000e+00	5.972000000000000e+24	-1.353131347167927e+11	-6.388454877822392e+10	0.000000000000000e+00	1.270535369500316e+04	-2.692786060356181e+04	0.000000000000000e+00	3.202334716636800e+22	1.490373737735252e+22	0.000000000000000e+00	6.390000000000000e+23	-7.646947184666339e+10	2.132690416208821e+11	0.000000000000000e+00	-2.276833403861221e+04	-8.235679093558054e+03	0.000000000000000e+00	5.581055668500296e+20	-1.555441079693017e+21	0.000000000000000e+00	1.898000000000000e+27	7.426663117389796e+11	2.316935457324843e+11	0.000000000000000e+00	-3.887126338934122e+03	1.247741707977170e+04	0.000000000000000e+00	-3.973007276111359e+23	-1.240114716151603e+23	0.000000000000000e+00	5.683000000000000e+26	1.422663837291583e+12	1.738174086935509e+11	0.000000000000000e+00	-1.165601448934219e+03	9.609596588454142e+03	0.000000000000000e+00	-3.660974582146412e+22	-4.441156181470514e+21	0.000000000000000e+00	8.681000000000001e+25	2.872703885954897e+12	1.223632070031365e+11	0.000000000000000e+00	-2.897412796468071e+02	6.793868003519923e+03	0.000000000000000e+00	-1.396472453668350e+21	-5.914391197116538e+19	0.000000000000000e+00	1.024000000000000e+26	4.494413371427969e+12	9.773231343332510e+10	0.000000000000000e+00	-1.185080185160594e+02	5.428718905761209e+03	0.000000000000000e+00	-6.740664393382135e+20	-1.457638364209409e+19	0.000000000000000e+00	7.342000000000000e+22	-1.352781243031102e+11	-6.426253488791018e+10	0.000000000000000e+00	1.372995486890084e+04	-2.686033794386189e+04	0.000000000000000e+00	3.737200606173423e+20	3.885514575606465e+20	0.000000000000000e+00	
